10498886,MAS DARUSSALAM,JLN.LINTAS JAMBI,-,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
60704617,MIN 3 BATANG HARI,JL.JAMBI- MUARA BUNGO,Sengkati Baru,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10508426,MTSS IHYA ULUMUDDIN,DESA SENGKATI BARU,Sengkati Baru,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
69881610,MTSS Mathlaul Anwar,Jl. Raflesia,-,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500530,MTSS MIFTAHUL HUDA,BELANTI JAYA,-,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10506042,MTSS NURUL ISLAM,KEMBANG TANJUNG,-,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500439,SD NEGERI 005/I SENGKATI GEDANG,RT. 01,Sengkati Gedang,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500486,SD NEGERI 024I SUNGAI PUAR,RT. 06,Sungai Puar,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500488,SD NEGERI 026/I RANTAU GEDANG,Rantau Gedang,Rantau Gedang,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500440,SD NEGERI 06/I KEMBANG TANJUNG,Kembang Tanjung,Kembang Tanjung,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500174,SD NEGERI 066/I KEMBANG TANJUNG,Kembang Tanjung,Kembang Tanjung,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500175,SD NEGERI 067/I SENGKATI BARU,Sengkati Baru,Sengkati Baru,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500176,SD NEGERI 068/I SIMPANG MERSAM,Simpang Mersam,Kembang Paseban,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500197,SD NEGERI 089/I SENGKATI KECIL,Sengkati Kecil,Sengkati Kecil,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500199,SD NEGERI 091/I MERSAM,Mersam,Mersam,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500116,SD NEGERI 100/I PEMATANG GADUNG,Pematang Gadung,Pematang Gadung,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500119,SD NEGERI 103/I SUNGAI GONDANG,Simpang Rantau Gedang,Simpang Rantau Gedang,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500154,SD NEGERI 128/I TELUK MELINTANG,Teluk Melintang,Teluk Melintang,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500155,SD NEGERI 129/I SIMPANG RANTAU GEDANG,Rantau Gedang,Simpang Rantau Gedang,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500151,SD NEGERI 137/I SIMP SEI PUAR,Simpang Sei Puar,Sungai Puar,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500142,SD NEGERI 142/I SENGKATI KECIL,Sengkati Kecil,Sengkati Kecil,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500297,SD NEGERI 161/I BUKIT HARAPAN,"Jln,Bali Rt 10/Rw 03",Bukit Harapan,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500279,SD NEGERI 169I BUKIT HARAPAN,Bukit Harapan,BUKIT HARAPAN,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500282,SD NEGERI 172/I BELANTI JAYA,Belanti Jaya,Belanti Jaya,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500300,SD NEGERI 177/I TAPAH SARI,Tapah Sari,Tapah Sari,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500317,SD NEGERI 181/I UPT MERSAM IV,DESA BUKIT KEMUNING,Bukit Kemuning,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500326,SD NEGERI 190/I RAWA BARU,Rawa Baru,Pematang Gadung,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500180,SD NEGERI 46/I KEMBANG PASEBAN,Kembang Paseban,Kembang Paseban,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500115,SD NEGERI 99/I BENTENG RENDAH,Rt. 01,Benteng Rendah,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500219,SMAN 4 BATANG HARI,JL. JAMBI  - MA .BUNGO,Pematang Gadung,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
69964411,SMKN 6 BATANGHARI,Desa Tapah Sari,Tapah Sari,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500259,SMP NEGERI 26 BATANGHARI,Desa Bukit Harapan Unit I,DS BUKIT HARAPAN,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10500264,SMP NEGERI 5 BATANG HARI,Jl. Jambi - Muara Bungo,Kembang Paseban,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10505837,SMP S PM DARUSSALAM,Sengkati Baru,SENGKATI BARU,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10506040,SMPN 32 Batanghari,Jambi-Muaro Bungo Km 109,Sengkati Kecil,NEGERI,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
69981867,SMPS AS-SULTHON AL-MERSAM,Rt. 12 Kel.Kembang Paseban,Kembang Paseban,SWASTA,Kec. Mersam,Kab. Batang Hari,Prov. Jambi
10498892,MAN 2 BATANG HARI,KM. 2 DESA SUKARAMAI,Sukaramai,NEGERI,Kec. Muara Tembesi,Kab. Batang Hari,Prov. Jambi
10498893,MAN 4 BATANG HARI,JLN.KERAMAT JOHOR,Rambutan Masam,NEGERI,Kec. Muara Tembesi,Kab. Batang Hari,Prov. Jambi
10498894,MAS NURUL IHSAN,DESA AMPELU  MUDO,-,SWASTA,Kec. Muara Tembesi,Kab. Batang Hari,Prov. Jambi
69881837,MIS Nurul Jadid,KERAMAT JOHOR,-,SWASTA,Kec. Muara Tembesi,Kab. Batang Hari,Prov. Jambi
10507214,MTSN 6 BATANG HARI,Jalan Kramat Johor RT/RW. 004/002,Rambutan Masam,NEGERI,Kec. Muara Tembesi,Kab. Batang Hari,Prov. Jambi
