60300100,SD NEGERI INPRES LAPUA LEREH,Jln. Protokol,Lapua,NEGERI,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300148,SD NEGERI SOSKOTEK,Jln. Protokol Lereh,Soskotek,NEGERI,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300215,SD PERSIAPAN MAMBRUK,Jl. Mambruk,Lapua,SWASTA,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300221,SD PERSIAPAN NURI,Jln. Wahmo Kaureh,Lapua,SWASTA,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300214,SD PERSIAPAN RAJAWALI,Jln. Rajawali,Lapua,SWASTA,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300259,SD YPK YUO LIM SARI,Kampung Yadau,Yadauw,SWASTA,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300258,SD YULIANA SINAR MAS,Jl. Cenderawsih Sinar Mas II,Lapua,SWASTA,Kec. Kaureh,Kab. Jayapura,Prov. Papua
69963590,SMA NEGERI 1 KAUREH,Jln. Raya Trans Papua No. 1 Lereh,Lapua,NEGERI,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60300156,SMP NEGERI 1 KAUREH,Jl. Protokol Lereh,Lapua,NEGERI,Kec. Kaureh,Kab. Jayapura,Prov. Papua
60303584,SMP SATU ATAP SINAR MAS II,Jl. Cendrawasih Sinar Mas II,Lapua,NEGERI,Kec. Kaureh,Kab. Jayapura,Prov. Papua
69923882,SD NEGERI BENGGWIN PROGRO,Kampung Bengguin,Bengguin Progo,NEGERI,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60300135,SD NEGERI INPRES SABEYAB,Jl. Soaib,Soaib,NEGERI,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60300104,SD NEGERI KWANSU,Jl. Genyem Sentani,Kwansu,NEGERI,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60300134,SD NEGERI SABRON SAMON,Jln. Raya Nimboran,Sama,NEGERI,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60303574,SD YPK MAMDA,Jln. Genyem,Mamda,SWASTA,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60300206,SD YPK SKORI,Jl. Skori,Sekori,SWASTA,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60300162,SMP NEGERI 2 KEMTUK GRESI,Sabron Samon Rt 01 Rw 01,Sama,NEGERI,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
60303989,SMP SATU ATAP SKORI,Jl. Sekori,Sekori,NEGERI,Kec. Kemtuk,Kab. Jayapura,Prov. Papua
69787852,SD INPRES SUNA,Kampung Suna Kemtuk Gresi,NEMBU GRESI,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
69948107,SD NEGERI BRASO,Kampung Braso,Braso,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
69949479,SD NEGERI BRING,Jl. Suna - Yansu RT/RW 02/I,Bring,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60300245,SD NEGERI INPRES HAWE,Jl. Sawoy,Sawoy,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60300246,SD NEGERI INPRES IBUB,Jln. Kampung Ibub Kemtuk Gresi,IBUB,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60300130,SD NEGERI INPRES YANBRA,Kemtuk Gresi,Kemtuk Gresi,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60300108,SD NEGERI INPRES YANSU,Desa Pupehabu Kemtuk Gresi,DESA PUPEHABU,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60300203,SD YPK MEREM,Jalan Raya Sawoi Yanbra,Damoi Kati,SWASTA,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60303590,SMA PERSIAPAN KEMTUK GRESI,JL. KAMPUNG IBUT KEMTUK GRESI,Bring,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
60300155,SMP NEGERI I KEMTUK GRESI,Jl. Pendidikan No. 1,Ibub,NEGERI,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
69880442,SMTK FIRDAUS JAYAPURA,Jl. Ifar Gunung No. 70 RT 03/RW VI Sentani Kota,HYANSIP,SWASTA,Kec. Kemtuk Gresi,Kab. Jayapura,Prov. Papua
