20400545,MIS MA`ARIF SAMBENG,SAMBENG III,Poncosari,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400543,MIS MUHAMADIYAH JRAGAN,JRAGAN II,Poncosari,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400207,SD KORIPAN,"Koripan, Poncosari, Srandakan",Poncosari,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400597,SD MUH. BABAKAN,"Babakan, Poncosari,srandakan",PONCOSARI,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400603,SD MUH. BENDO,"Bendo, Trimurti,srandakan",TRIMURTI,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400498,SD MUH. GUNTURGENI,"Gunturgeni, Poncosari,srandakan",PONCOSARI,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400463,SD MUH. SAMBENG,Sambeng 1,PONCOSARI,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400541,SD MUHAMMADIYAH GERSO,"Gerso, Trimurti,srandakan",TRIMURTI,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400693,SD N GUNUNGSAREN,"Gunungsaren, Trimurti,srandakan",Trimurti,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400529,SD NEGERI 1 GODEGAN,"Godegan, Trimurti",TRIMURTI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400743,SD NEGERI 1 SRANDAKAN,"Srandakan, Trimurti,srandakan",TRIMURTI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400669,SD NEGERI 2 SRANDAKAN,"Srandakan, Trimurti,srandakan",TRIMURTI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400213,SD NEGERI KRAJAN,"Krajan, Poncosari,srandakan",PONCOSARI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400520,SD NEGERI MANGIRAN,"Mangiran, Trimurti,srandakan",TRIMURTI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400113,SD NEGERI TALKONDO,"Talkondo, Poncosari,srandakan",PONCOSARI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400141,SD PROKETEN,"Proketen, Trimurti,srandakan",TRIMURTI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400379,SMA NEGERI 1 SRANDAKAN,JL.Pandansimo,Trimurti,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20409903,SMK AR-RAHMAH,KEDUNGBULE,Trimurti,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400454,SMK BINAWIYATA SRANDAKAN,"JL.PANDANSIMO, PONCOSARI SRANDAKAN BANTUL",Poncosari,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
69775328,SMK KESEHATAN NUZULA HUSADA,"Jl. Wates km 9.5 Plawonan, Argomulyo, Sedayu, Bantul",Poncosari,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400321,SMP MUHAMMADIYAH SRANDAKAN,Singgelo,Poncosari,SWASTA,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400352,SMP NEGERI 1 SRANDAKAN,Nengahan,Trimurti,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400332,SMP NEGERI 2 SRANDAKAN,Srandakan Bantul Yogyakarta,PONCOSARI,NEGERI,Kec. Srandakan,Kab. Bantul,Prov. D.I. Yogyakarta
20400614,MTSS AL-FURQON SANDEN,BONGOSKENTI MURTIGADING,Gadingsari,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400618,MTSS MUHAMMADIYAH SANDEN,TRISIGAN DK IV MURTIGADING SANDEN,Murtigading,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400150,SD 1 GADINGHARJO,"Merten, Gadingharjo,sanden",GADINGHARJO,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400467,SD MUH TRISIGAN,"Trisigan, Murtigading,sanden",MURTIGADING,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400475,SD MUH WONOREJO,Wonorejo,Gadingsari,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400799,SD N 2 SANDEN,Pucanganom,MURTIGADING,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400514,SD NEGERI 1 SANDEN,"Sanden, Murtigading, Sanden",Murtigading,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400135,SD NEGERI 2 GADINGHARJO,Pranti,Gadingharjo,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400645,SD NEGERI BONGGALAN,"Bonggalan, Srigading,sanden",SRIGADING,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400697,SD NEGERI DAYU,DAYU GADINGSARI SANDEN BANTUL YOGYAKARTA,GADINGSARI,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400197,SD NEGERI KLAGARAN,"Klagaran, Gadingsari, Sanden",GADINGSARI,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400140,SD NEGERI PIRING,"Piring, Murtigading,sanden",MURTIGADING,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400148,SD NEGERI ROJONITEN,"Patihan, Gadingsari,sanden",GADINGSARI,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400779,SD NEGERI SOROBAYAN,"Bongos, Gadingsari,sanden",Gadingsari,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400179,SD NEGERI TEGALSARI,"Baran, Srigading,sanden",SRIGADING,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400778,SD NEGERI WULUHADEG,"Wuluhadeg, Srigading,sanden",SRIGADING,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400261,SD NGENTAK,"Ngentak, Murtigading, Sanden",Murtigading,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20403524,SDIT ASSALAAM SANDEN,"Pucanganom, Murtigading",Murtigading,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400373,SMA NEGERI 1 SANDEN,Dusun Ngentak,Murtigading,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20409338,SMK ISLAM TERPADU AL FURQON,"JLN. SANDEN KM. 4,5",Murtigading,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400433,SMK NEGERI 1 SANDEN,JL. SAMAS KM 11,Srigading,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400323,SMP MUHAMMADIYAH SANDEN,Sorobayan,Gadingsari,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400355,SMP NEGERI 1 SANDEN,"MURTIGADING, SANDEN, BANTUL",MURTIGADING,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400348,SMP NEGERI 2 SANDEN,"Jl. Samas, Srigading, Sanden, Bantul",Srigading,NEGERI,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
20400286,SMP YAYASAN PENDIDIKAN SANDEN,Sanden Murtigading,Murtigading,SWASTA,Kec. Sanden,Kab. Bantul,Prov. D.I. Yogyakarta
69881869,MIS Nurul Uluum,Bantul,-,SWASTA,Kec. Kretek,Kab. Bantul,Prov. D.I. Yogyakarta
20409868,SD 2 KRETEK,Greges,Donotirto,NEGERI,Kec. Kretek,Kab. Bantul,Prov. D.I. Yogyakarta
20400715,SD NEGERI 1 DONOTIRTO,"Busuran, Donotirto,kretek",DONOTIRTO,NEGERI,Kec. Kretek,Kab. Bantul,Prov. D.I. Yogyakarta
