
47,20505926,SD NEGERI PORODESO,"JL. Kyai Bawono, RT.04 /RW.01",Porodeso,NEGERI
48,20506518,SD NEGERI SEKARAN,Jl. Raya Sekaran No.12 Desa Sekaran,Sekaran,NEGERI
49,20506537,SD NEGERI SIMAN,Jln. Kramat Raya RT.002/ RW.001,Siman,NEGERI
50,20506644,SD NEGERI TITIK,Jl. Mawar No. 1 Desa Tititk,Titik,NEGERI
51,20506581,SD NEGERI TROSONO,JL. RAYA TROSONO NO. 01,Trosono,NEGERI
52,20506240,SMA NEGERI 1 SEKARAN,JL. TELAGA NO. 07 DESA BULUTENGGER KECAMATAN SEKARAN,BULUTENGGER,NEGERI
53,20506315,SMAS 1 SIMANJAYA  SEKARAN,JL. PONPES AL FATTAH DESA SIMAN KECAMATAN SEKARAN,Siman,SWASTA
54,20506308,SMAS AL - KAUTSAR SEKARAN,JL. Komplek Al-Kautsar Manyar,MANYAR,SWASTA
55,20548721,SMAS UNGGULAN BPPT AL FATTAH,JL. PONPES AL-FATTAH SIMAN,Siman,SWASTA
56,20506258,SMKS ISLAM SEKARAN,JL. RAYA NO.01 SEKARAN - LAMONGAN,Sekaran,SWASTA
57,20548726,SMKS MUHAMMADIYAH 12 SEKARAN,JALAN RAYA PENDIDIKAN NO.03,Kudikan,SWASTA
58,20548727,SMKS NU SEKARAN,JL. MADEGONDO NO.25,Miru,SWASTA
59,20506412,SMP ISLAM SEKARAN,Jalan Raya Sekaran No. 01,Sekaran,SWASTA
60,20506417,SMP MAARIF 3 SEKARAN,Jl. Masjid Jami Al-mu`minun,MANYAR,SWASTA
61,20506405,SMP MUHAMMADIYAH 19 SEKARAN,Jl. Modin Nurhadi No 36. Desa Kebalankulon,KEBALANKULON,SWASTA
62,20506372,SMP NEGERI 1 SEKARAN,Sekaran,Kudikan,NEGERI
63,20506376,SMP NEGERI 2 SEKARAN,Ds. Sungegeneng,SUNGEGENENG,NEGERI
64,20506429,SMP SIMANJAYA SEKARAN,Jl. Pondok Pesantren Al-Fattah Desa Siman,SIMAN,SWASTA
