
1,69734310,MTsS HAJI BEDURAHIM SEBATIK UTARA,JL. AHMAD YANI RT.08 NO.66,PANCANG,SWASTA
2,30402656,SD NEGERI 001 SEBATIK UTARA,"Jl. H. Beddu Rahim, RT. 08",DESA PANCANG,NEGERI
3,30402753,SD NEGERI 002 SEBATIK UTARA,Jl. Poros Palmas Rt.03,Lapri,NEGERI
4,P9962889,SKB SEBATIK,Jln. Sultan Hasanudin  Rt.10,DESA PANCANG,NEGERI
5,30402817,SMA TARUNA SEBATIK UTARA,JL. HJ. TIKA RT.08 DESA PANCANG,DESA PANCANG,SWASTA
6,30402790,SMP NEGERI 1 SEBATIK UTARA,Jl. Manunggal 34,DESA PANCANG,NEGERI
