69995676,AL-DZIKRI,Kp. Pasir Nangka,Kramatjaya,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
69993269,MA MUTIARA DARUL HUDA CIGOBANG,KP. CIGOBANG,,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
69881510,MAS  Darul Afkar,Jl. Taman Nasional Ujungkulon Kp. Cihanggasa,Kertamukti,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
60721114,MIS CISAAT,Jl. Taman Nasional Ujung Kulon Kp. Cisaat RT 05/02,Tamanjaya,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
69881939,MIS Nurul Hikmah Sumur,Taman Nasional Ujung Kulon Kp. Daplangu,Kertajaya,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
69822446,MTsS Darul Afkar,Jl. Taman Nasional Ujung Kulon Kp. Cihanggasa RT 04/03,Kertamukti,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600900,MTsS MATHLAUL ANWAR SUMUR,Jl.Taman Nasional Ujung Kulon Sumur,Kertajaya,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20601436,SD N CIGORONDONG,Kp. Haseum,CIGORONDONG,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600304,SD N KERTAJAYA 2,Kp. Kopi,Kertajaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600303,SD N KERTAMUKTI 1,Kp. Tanjungsari,Kertamukti,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600714,SD N SUMBERJAYA 3,Kp. Ciparahu,SUMBERJAYA,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600677,SD N TAMANJAYA 1,Kp. Tamanjaya,Tamanjaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600676,SD N TAMANJAYA 2,Kp. Ciburuluk,Tamanjaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600675,SD N TAMANJAYA 3,Jln. Taman Nasional Ujung Kulon Kp. Tamanjaya Desa Tamanjaya,Tamanjaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600477,SD N TUNGGALJAYA 1,Kp. PONGGEHAUR,TUNGGALJAYA,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600476,SD N TUNGGALJAYA 2,Kp. Cipining,TUNGGALJAYA,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600511,SD N UJUNGJAYA 1,Kp. Cikawung,UJUNGJAYA,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600510,SD N UJUNGJAYA 2,Kp. Cikawung Sabrang,Ujungjaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600305,SD NEGERI KERTAJAYA 1,Kp Dayeuh Mangseuh,Kertajaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
69991689,SD PLUS DARUL AZHAR AL-BANTANY,KP. CIAWI 02/04,Kertamukti,SWASTA,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600302,SDN KERTAMUKTI 2,Jl. Taman Nasional Ujungkulon Kertamukti,Kertamukti,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600736,SDN SUMBERJAYA 1,Kp. Sumur,Sumberjaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600459,SMAN 16 PANDEGLANG,JL. RAYA CIBALIUNG KM. 02 SUMUR,Kertajaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600521,SMP N 1 SUMUR,Jl. TN. Ujungkulon,Kertajaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20600543,SMP N 2 SUMUR,Jl. Taman Nasional Ujung Kulon,TAMANJAYA,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20607640,SMPN 3 SUMUR,Jalan Raya Taman Nasional Ujung Kulon,Tunggaljaya,NEGERI,Kec. Sumur,Kab. Pandeglang,Prov. Banten
20622329,MAS Nurul Hidayah Cibadak,Kp. Sindangresmi,Cibadak,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69819632,MIS Al Huda Rancapinang,Kp. Rancecet RT 09/03,Rancapinang,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69881926,MIS Auladul Fazri,Kp. Matang Kiara,Ciburial,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69881925,MIS Babul Ulum,Jl. Raya Sumur,Ciburial,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69827761,MIS Bani Muhammad Nawawi Cipangeran,Kp. Cipangeran,Batuhideung,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69827686,MIS Mathla`ul Anwar Ciakar,Kp. Ciakar,Rancapinang,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69881924,MIS Mathlaul Anwar Citangkil,Jln. Raya Sumur Km.04 Kp. Citangkil,Cimanggu,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69894706,MIS Miftahul Huda Tagelan,Kp. Tagelan RT 002/04,Cijaralang,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69994480,MTs AL-DZIKRI,KP. PASIR NANGKA,,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69993461,MTs BAITUL AZHAR,KP. CICADAS RT 001/006,CIJARALANG,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69822445,MTsS Al Muhibbiin Cimanggu,Jln. Raya Sumur Km. 12 Kp. Polos,Waringinkurung,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69983954,MTSS AL-DZIKRI,KP. PASIR NANGKA,Kramatjaya,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69983957,MTSS BAITUL AZHAR,KP. CICADAS RT 003/003,Cijaralang,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
69788422,MTsS MIFTAHUL HUDA TAGELAN,Kp. Tagelan RT 002/004,Cijaralang,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20600856,MTsS NURUL HIDAYAH CIBADAK,Jl. Cibadak Rancapinang Kp. Banjaran RT 01/03,Cibadak,SWASTA,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601360,SD N BATUHIDEUNG 1,Kp. Pamatang Kiara,Batuhideung,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601359,SD N BATUHIDEUNG 2,Kp.ciraden,Batuhideung,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601358,SD N BATUHIDEUNG 3,Kp.cikeuyeup,Batuhideung,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601357,SD N BATUHIDEUNG 4,Kp. Cicadas,Batuhideung,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601491,SD N CIBADAK 2,Kp.cibadak,Cibadak,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601499,SD N CIBURIAL 03,Kp. Sadang,Ciburial,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
20601497,SD N CIBURIAL 1,Kp.ciburial,Ciburial,NEGERI,Kec. Cimanggu,Kab. Pandeglang,Prov. Banten
