30409927,MAS FATHUR RAHMAN,JL. NEGARA KM. 142. RT. 021 Kec. Batu Sopang Kab. Paser Kode Pos 76252,BATU KAJANG,SWASTA,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
60723221,MIS FATHUR RAHMAN BATU SOPANG,JL. NEGARA KM. 146 RT.06 DESA SONGKA,SONGKA,SWASTA,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30409988,MTSS FATHURRAHMAN,JL. NEGARA KM. 142 RT. VII,-,SWASTA,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
69984089,SD Advent Mutiara Agape,Jl. Boyan Belanda Gg. Mawar 1 No. 40,BATU KAJANG,SWASTA,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
69859354,SD Luqman Al Hakim Batu Kajang,Jln. Negara KM. 144,BATU KAJANG,SWASTA,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405155,SD NEGERI 001 BATU SOPANG,Jl. Negara Km.141 RT.08 Batu Kajang Kec. Batu Sopang Kab. Paser Kalimantan Timur,BATU KAJANG,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30404589,SD NEGERI 002 BATU SOPANG,Jln Negara Km 147,SONGKA,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405420,SD NEGERI 003 BATU SOPANG,Jl. Padat Karya Rt I,LEGAI,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405496,SD NEGERI 004 BATU SOPANG,Jl. Desa Samurangau,SAMURANGAU,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405422,SD NEGERI 005 BATU SOPANG,Jl. Raya Kuaro-Batu Aji Km. 134,Sungai Terik,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405423,SD NEGERI 006 BATU SOPANG,Sei Kasungai,BATU KAJANG,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405424,SD NEGERI 007 BATU SOPANG,Jl. Sungai Kandilo,Rantau Layung,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30404588,SD NEGERI 008 BATU SOPANG,Jl. Negara Kuaro Batu Aji,Busui,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405426,SD NEGERI 009 BATU SOPANG,Jln. P. Kaka Degu RT.003,Kasungai,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405427,SD NEGERI 010 BATU SOPANG,Jl. Negara Km 142 Batu Kajang,BATU KAJANG,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405428,SD NEGERI 011 BATU SOPANG,Jl. Blok B,SUNGAI TERIK,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405429,SD NEGERI 012 BATU SOPANG,Jl. Padat Karya Rt.014,BATU KAJANG,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405430,SD NEGERI 013 BATU SOPANG,Komplek Perum. PT Kideco Jaya Agung,BATU KAJANG,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30400182,SMAN 1 BATU SOPANG,JL. RAYA KM. 144,SONGKA,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30407276,SMP NEGERI 1 BATU SOPANG,Jl. Raya Batu Kajang Km 141,BATU KAJANG,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30406122,SMP NEGERI 2 BATU SOPANG,Jl. Padat Karya RT 17,Batu Kajang,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
69830214,SMP NEGERI 3 BATU SOPANG,Jl. Negara Arah Batu Aji KM. 163,Busui,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
69899479,SMP NEGERI 4 BATU SOPANG,Jl. Negara KM. 146 Ds. Songka Kec. Batu Sopang,SONGKA,NEGERI,Kec. Batu Sopang,Kab. Paser,Prov. Kalimantan Timur
30405268,SD NEGERI 001 TANJUNG HARAPAN,Jl.m.dachri.rt.iv,Tanjung Aru,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30405150,SD NEGERI 002 TANJUNG HARAPAN,RT 2,Labuangkalo,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30405445,SD NEGERI 003 TANJUNG HARAPAN,Jl. Rintis Desa Keladen,KELADEN,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30405446,SD NEGERI 004 TANJUNG HARAPAN,Desa Lori Kecamatan Tanjung harapan,Lori,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30405447,SD NEGERI 005 TANJUNG HARAPAN,Desa Selengot,Selengot,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30405448,SD NEGERI 006 TANJUNG HARAPAN,SENIPAH,SENIPAH,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30405449,SD NEGERI 007 TANJUNG HARAPAN,Jl. Ponsong RT 01 No.1 Random,RANDOM,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30400179,SMA PGRI 7 TANJUNG HARAPAN,"Jl. PONSONG NO.1,RT 01 RW 01",Random,SWASTA,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
69786424,SMAN 1 TANJUNG HARAPAN,Jalan M. Dachri Tanjung Aru RT V,Tanjung Aru,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30400108,SMP NEGERI 1 TANJUNG HARAPAN,Jl. M. Dachri Rt V,Tanjung Aru,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30406117,SMP NEGERI 2 TANJUNG HARAPAN,Jl. Negara Desa Lori,Lori,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30406113,SMP NEGERI 3 TANJUNG HARAPAN,Jl. Ponsong RT 01,RANDOM,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
69859364,SMP Negeri 4 Tanjung Harapan,Jln. Desa Selengot,Selengot,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
69822476,SMP Negeri 5 Tanjung Harapan,Jln. Tiram,Labuangkalo,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
69864683,SMP NEGERI 6 TANJUNG HARAPAN,JALAN PROPINSI RT 01,Tunes Keladen,NEGERI,Kec. Tanjung Harapan,Kab. Paser,Prov. Kalimantan Timur
30315201,MAS AL FURQON,SULILIRAN BARU,-,SWASTA,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
60723228,MIS AL-IHSAN PASIR BELENGKONG,LONG PINANG,Pasir Belengkong,SWASTA,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
60723229,MIS NURUL AMIN PASIR BELENGKONG,JL. FLAMBOYAN,-,SWASTA,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30409996,MTSS AL FURQAN PASIR BELENGKONG,JL. NUSA INDAH DESA SULILIRAN BARU KECAMATAN PASIR BELENGKONG,-,SWASTA,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30409997,MTSS BINA IMAN,PASIR BELENGKONG NO.32,Pasir Belengkong,SWASTA,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
69864614,SD BORNEO INDAH MARJAYA,PT. Borneo Indah Marjaya,Laburan,SWASTA,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405396,SD NEGERI 001 PASIR BELENGKONG,Jl. Sungai Lumut Pasir Belengkong,PASIR BELENGKONG,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405395,SD NEGERI 002 PASIR BELENGKONG,Jl. Raya Bekoso RT 03,Damit,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405393,SD NEGERI 004 PASIR BELENGKONG,Desa Lempesu,LEMPESU,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405392,SD NEGERI 005 PASIR BELENGKONG,Jl Sangkuriman,Sangkuriman,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405390,SD NEGERI 007 PASIR BELENGKONG,Suatang Bulu,Suatang,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405389,SD NEGERI 008 PASIR BELENGKONG,Jl. Tondoi RT 01,Laburan,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
30405388,SD NEGERI 009 PASIR BELENGKONG,Jl Sejahtera,DAMIT,NEGERI,Kec. Paser Belengkong,Kab. Paser,Prov. Kalimantan Timur
