69995534,FARD AHILLAH,Jl. Binjai Km 14 Gg. Lauser,Sei Semayang,SWASTA,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
69994162,MI AINNURAHMAN,JLN. PUSAKA PASAR XIII DUSUN XIX,,SWASTA,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
69993747,MI AL-HUSNA,JL.PELAJAR PASAR III,MARINDAL SATU,SWASTA,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
69993663,MI NURUL IMAN,JL.PENDIDIKAN DUSUN V,KOTASAN,SWASTA,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
69994157,MTs HIJMAR,"JL. BINJAI KM 13,5 PASAR KECIL-PONDOK MIRI",,SWASTA,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
69994156,MTs PONDOK PESANTREN SAIFULLAH,JLN BESAR DELI TUA PASAR VI (BELAKANG YON ARMED 2),,SWASTA,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10219923,SMAN GUNUNG MERIAH,DESA MARJANDI TONGAH,Marjanji Tongah,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10213249,UPT SPF SD NEGERI 102001 GUNUNG MERIAH,Gunung Meriah,Gunung Meriah,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10213250,UPT SPF SD NEGERI 102002 GUNUNG PARIBUAN,Gunung Paribuan,Gunung Paribuan,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10213251,UPT SPF SD NEGERI 102003 GUNUNG MERIAH,Gunung Meriah,Gunung Meriah,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10213306,UPT SPF SD NEGERI 104289 GUNUNG SINEMBAH,Gunung Sinembah,Gunung Sinembah,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10213468,UPT SPF SD NEGERI 106847 UJUNG MERIAH,Ujung Meriah,Ujung Meriah,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10213497,UPT SPF SD NEGERI 108029 HUTA BAYU,Desa Kuta Bayu,Kuta Bayu,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
10200330,UPT SPF SMP NEGERI 1 GUNUNG MERIAH,Jln Desa Marjandi Tongah,Gunung Meriah,NEGERI,Kec. Gunung Meriah,Kab. Deli Serdang,Prov. Sumatera Utara
60703802,MIS SEKOLAH PEDULI UMAT WASPADA,Jl. Pasar Baru Desa RUMAH SUMBUL,Rumah Sumbul,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
69941434,MTsS Bintang,Jl.Pasar Baru,Rumah Sumbul,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10261411,SDS Holy Kids,Jl. Besar Tanjung Timur,Tanjung Timur,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10214162,SMA SWASTA BINA BANGSA TIGA JUHAR,Jl. Pasar Baru No. 36,Tiga Juhar,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
69967634,SMAS SATU PADU BOARDING SCHOOL,Jl. Veteran,Tiga Juhar,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
69978249,SMK Negeri 1 STM Hulu,"Jl.Tanjung Raja, Rumah Liang",Liang Muda,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200412,SMKS 2 DELIMA SARI,Jl. Perintis Kemerdekaan No. 12,Tiga Juhar,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10260606,SMKS DELIMA SARI 1 TI STM HULU,PERINTIS KEMERDEKAAN NO. 12 STM HULU,TIGA JUHAR,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
69967367,SMP SATU PADU BOARDING SCHOOL,Jl. Veteran,Tiga Juhar,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10214008,SMP SWASTA 17 AGUSTUS,Jalan Veteran Dusun 1,Tiga Juhar,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
69991960,SMP SWASTA DELIMA SARI 1 SIPINGGAN,Jl. Besar Gunung Meriah No. 01 Sipinggan,Sipinggan,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
69956698,SMP SWASTA HOLY KIDS BERSINAR,Jl. Pasar Baru,Tiga Juhar,SWASTA,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10216696,UPT SPF SD NEGERI 102004 TIGA JUHAR,Tiga Juhar,Tiga Juhar,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200231,UPT SPF SD NEGERI 102005 DURIAN TINGGUNG,Desa Durian Tinggung,Durin Tinggung,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200230,UPT SPF SD NEGERI 102006 TIGA JUHAR,Tiga Juhar,Tiga Juhar,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200259,UPT SPF SD NEGERI 104290 SIPINGGAN,Sipinggan,Sipinggan,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200110,UPT SPF SD NEGERI 105401 NAMO LINTING,Namo Linting,Liang Pematang,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10213380,UPT SPF SD NEGERI 105402 SIBUNGA BUNGA,Sibunga-bunga Hilir,Sibunga Bunga Hilir,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200118,UPT SPF SD NEGERI 105403 TIGA JUHAR,Tiga Juhar,Tiga Juhar,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200189,UPT SPF SD NEGERI 106203 TANAH GARA HULU,Tanah Gara Hulu,Tanah Gara Hulu,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10215017,UPT SPF SD NEGERI 106204 TANJUNG RAJA,Jalan Kuta Mbacang,Tanjung Raja,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10215054,UPT SPF SD NEGERI 106848 TANJUNG TIMUR,Tanjung Timur,Tanjung Timur,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10215080,UPT SPF SD NEGERI 107434 RUMAH LIANG,Liang Pematang,Liang Pematang,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200398,UPT SPF SD NEGERI 107436 RUMAH LENGO,Rumah Lengo,Rumah Lengo,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200397,UPT SPF SD NEGERI 107437 TANJUNG BAMPU,Tanjung Bampu,Tanjung Bampu,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200386,UPT SPF SD NEGERI 107438 GUNUNG MANUMPAK,Gunung Manumpak,Gunung Manumpak A,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10200383,UPT SPF SD NEGERI INPRES BAH BUNTU,Desa Bah Bah Buntu,Bah Bah Buntu,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
10213908,UPT SPF SMP NEGERI 1 STM HULU,Tiga Juhar,Rumah Lengo,NEGERI,Kec. Sinembah Tnjng Muda Hulu,Kab. Deli Serdang,Prov. Sumatera Utara
