
1,60300454,SD INPRES NUSI BABARUK,Nusi Babaruk,NUSI BABARUK,NEGERI
2,60300291,SD NEGERI AWAI,Auki -padaido,AUKI,NEGERI
3,60300439,SD YPK NUSI,Nusi,NUSI,SWASTA
4,60300310,SD YPK PAI,Pai,PAI,SWASTA
5,60300280,SD YPK WUNDI,Wundi,WUNDI,SWASTA
6,69769620,SMAN 1 PADAIDO,JL. YUSUF MELIANUS MARYEN,Inbeyomi,NEGERI
7,69864020,SMP NEGERI 3 PADAIDO,Kampung Nusi,Nusi,NEGERI
8,60304025,SMPN 2 PADAIDO,PAI,PAI,NEGERI
